account_id,as_of_date,balance_amount,update_ts
ACCT02548,2025-12-18,67088.75,2025-12-18 21:00:00
ACCT02548,2025-12-18,67847.45,2025-12-18 15:00:00
ACCT02549,2025-12-18,86664.8,2025-12-18 19:00:00
ACCT02550,2025-12-18,11273.71,2025-12-18 11:00:00
ACCT02551,2025-12-18,31557.15,2025-12-18 03:00:00
ACCT02552,2025-12-18,72828.85,2025-12-18 19:00:00
ACCT02552,2025-12-18,76097.53,2025-12-18 01:00:00
ACCT02553,2025-12-18,30013.53,2025-12-18 13:00:00
ACCT02553,2025-12-18,29410.8,2025-12-18 10:00:00
ACCT02554,2025-12-18,50400.42,2025-12-18 17:00:00
ACCT02554,2025-12-18,48920.84,2025-12-18 02:00:00
ACCT02555,2025-12-18,28935.1,2025-12-18 00:00:00
ACCT02556,2025-12-18,29601.94,2025-12-18 19:00:00
ACCT02557,2025-12-18,48617.81,2025-12-18 15:00:00
ACCT02558,2025-12-18,47865.94,2025-12-18 08:00:00
ACCT02559,2025-12-18,6444.77,2025-12-18 20:00:00
ACCT02561,2025-12-18,46222.82,2025-12-18 19:00:00
ACCT02562,2025-12-18,32906.94,2025-12-18 20:00:00
ACCT02562,2025-12-18,33185.0,2025-12-18 05:00:00
ACCT02563,2025-12-18,82900.8,2025-12-18 06:00:00
ACCT02564,2025-12-18,85272.52,2025-12-18 04:00:00
ACCT02564,2025-12-18,83412.3,2025-12-18 23:00:00
ACCT02566,2025-12-18,44422.52,2025-12-18 02:00:00
ACCT02567,2025-12-18,39122.19,2025-12-18 00:00:00
ACCT02568,2025-12-18,55938.33,2025-12-18 08:00:00
ACCT02569,2025-12-18,73556.76,2025-12-18 02:00:00
ACCT02569,2025-12-18,68665.79,2025-12-18 18:00:00
ACCT02570,2025-12-18,70512.0,2025-12-18 03:00:00
ACCT02570,2025-12-18,73814.01,2025-12-18 06:00:00
ACCT02571,2025-12-18,51371.64,2025-12-18 06:00:00
ACCT02571,2025-12-18,51342.45,2025-12-18 20:00:00
ACCT02572,2025-12-18,20375.59,2025-12-18 00:00:00
ACCT02573,2025-12-18,52624.47,2025-12-18 14:00:00
ACCT02574,2025-12-18,44081.24,2025-12-18 11:00:00
ACCT02575,2025-12-18,32241.94,2025-12-18 20:00:00
ACCT02576,2025-12-18,15990.82,2025-12-18 02:00:00
ACCT02576,2025-12-18,15183.86,2025-12-18 10:00:00
ACCT02577,2025-12-18,20833.92,2025-12-18 02:00:00
ACCT02578,2025-12-18,49312.45,2025-12-18 09:00:00
ACCT02579,2025-12-18,109344.52,2025-12-18 08:00:00
ACCT02579,2025-12-18,112488.13,2025-12-18 23:00:00
ACCT02580,2025-12-18,69657.59,2025-12-18 18:00:00
ACCT02580,2025-12-18,68051.56,2025-12-18 18:00:00
ACCT02581,2025-12-18,68108.98,2025-12-18 06:00:00
ACCT02581,2025-12-18,72096.62,2025-12-18 10:00:00
ACCT02582,2025-12-18,32810.48,2025-12-18 17:00:00
ACCT02583,2025-12-18,44187.78,2025-12-18 04:00:00
ACCT02583,2025-12-18,42674.8,2025-12-18 05:00:00
ACCT02584,2025-12-18,18727.42,2025-12-18 08:00:00
ACCT02585,2025-12-18,52402.99,2025-12-18 16:00:00
ACCT02586,2025-12-18,32942.01,2025-12-18 08:00:00
ACCT02586,2025-12-18,31892.54,2025-12-18 19:00:00
ACCT02587,2025-12-18,86603.92,2025-12-18 00:00:00
ACCT02587,2025-12-18,86807.42,2025-12-18 08:00:00
ACCT02588,2025-12-18,40552.6,2025-12-18 09:00:00
ACCT02588,2025-12-18,39643.22,2025-12-18 16:00:00
ACCT02589,2025-12-18,54559.98,2025-12-18 06:00:00
ACCT02590,2025-12-18,10459.37,2025-12-18 12:00:00
ACCT02590,2025-12-18,10506.23,2025-12-18 16:00:00
ACCT02591,2025-12-18,46416.23,2025-12-18 03:00:00
ACCT02591,2025-12-18,46313.03,2025-12-18 18:00:00
ACCT02592,2025-12-18,69958.8,2025-12-18 03:00:00
ACCT02592,2025-12-18,70895.32,2025-12-18 07:00:00
ACCT02594,2025-12-18,76397.73,2025-12-18 23:00:00
ACCT02595,2025-12-18,73077.81,2025-12-18 16:00:00
ACCT02596,2025-12-18,55638.93,2025-12-18 20:00:00
ACCT02596,2025-12-18,54314.65,2025-12-18 05:00:00
ACCT02597,2025-12-18,16527.7,2025-12-18 23:00:00
ACCT02597,2025-12-18,17068.19,2025-12-18 13:00:00
ACCT02598,2025-12-18,27259.08,2025-12-18 21:00:00
ACCT02599,2025-12-18,57780.8,2025-12-18 02:00:00
ACCT02599,2025-12-18,56192.05,2025-12-18 00:00:00
ACCT02600,2025-12-18,59409.11,2025-12-18 22:00:00
ACCT02600,2025-12-18,57546.06,2025-12-18 19:00:00
ACCT02601,2025-12-18,51342.55,2025-12-18 11:00:00
ACCT02602,2025-12-18,41103.19,2025-12-18 14:00:00
ACCT02602,2025-12-18,41341.29,2025-12-18 08:00:00
ACCT02603,2025-12-18,53493.67,2025-12-18 04:00:00
ACCT02604,2025-12-18,62939.38,2025-12-18 22:00:00
ACCT02605,2025-12-18,18640.23,2025-12-18 07:00:00
ACCT02605,2025-12-18,19521.07,2025-12-18 02:00:00
ACCT02606,2025-12-18,28054.41,2025-12-18 01:00:00
ACCT02606,2025-12-18,26546.28,2025-12-18 16:00:00
ACCT02607,2025-12-18,53711.79,2025-12-18 02:00:00
ACCT02607,2025-12-18,54638.56,2025-12-18 01:00:00
ACCT02608,2025-12-18,66886.47,2025-12-18 04:00:00
ACCT02609,2025-12-18,35155.39,2025-12-18 13:00:00
ACCT02609,2025-12-18,35657.16,2025-12-18 15:00:00
ACCT02610,2025-12-18,98952.47,2025-12-18 11:00:00
ACCT02610,2025-12-18,92878.39,2025-12-18 11:00:00
ACCT02611,2025-12-18,60042.97,2025-12-18 01:00:00
ACCT02611,2025-12-18,59764.61,2025-12-18 12:00:00
ACCT02612,2025-12-18,55220.06,2025-12-18 19:00:00
ACCT02612,2025-12-18,54575.98,2025-12-18 06:00:00
ACCT02613,2025-12-18,61984.65,2025-12-18 08:00:00
ACCT02613,2025-12-18,58955.34,2025-12-18 14:00:00
ACCT02614,2025-12-18,40650.29,2025-12-18 07:00:00
ACCT02614,2025-12-18,41053.74,2025-12-18 02:00:00
ACCT02615,2025-12-18,42072.13,2025-12-18 13:00:00
ACCT02615,2025-12-18,44329.27,2025-12-18 09:00:00
ACCT02616,2025-12-18,86273.18,2025-12-18 14:00:00
ACCT02616,2025-12-18,91528.69,2025-12-18 23:00:00
ACCT02617,2025-12-18,53435.68,2025-12-18 18:00:00
ACCT02618,2025-12-18,74452.27,2025-12-18 20:00:00
ACCT02619,2025-12-18,52429.57,2025-12-18 23:00:00
ACCT02619,2025-12-18,52789.27,2025-12-18 12:00:00
ACCT02620,2025-12-18,3005.61,2025-12-18 00:00:00
ACCT02621,2025-12-18,59180.85,2025-12-18 04:00:00
ACCT02622,2025-12-18,36123.05,2025-12-18 21:00:00
ACCT02623,2025-12-18,48115.75,2025-12-18 03:00:00
ACCT02623,2025-12-18,46226.1,2025-12-18 01:00:00
ACCT02625,2025-12-18,35074.47,2025-12-18 14:00:00
ACCT02625,2025-12-18,35305.37,2025-12-18 03:00:00
ACCT02626,2025-12-18,77308.94,2025-12-18 17:00:00
ACCT02627,2025-12-18,82265.06,2025-12-18 00:00:00
ACCT02628,2025-12-18,28790.95,2025-12-18 15:00:00
ACCT02628,2025-12-18,28367.39,2025-12-18 04:00:00
ACCT02629,2025-12-18,47358.23,2025-12-18 01:00:00
ACCT02629,2025-12-18,44926.73,2025-12-18 06:00:00
ACCT02630,2025-12-18,72765.95,2025-12-18 01:00:00
ACCT02631,2025-12-18,92796.04,2025-12-18 08:00:00
ACCT02632,2025-12-18,5318.32,2025-12-18 17:00:00
ACCT02632,2025-12-18,5107.21,2025-12-18 03:00:00
ACCT02634,2025-12-18,31943.53,2025-12-18 05:00:00
ACCT02634,2025-12-18,32115.83,2025-12-18 00:00:00
ACCT02636,2025-12-18,58233.98,2025-12-18 11:00:00
ACCT02636,2025-12-18,58723.52,2025-12-18 02:00:00
ACCT02637,2025-12-18,43060.65,2025-12-18 11:00:00
ACCT02637,2025-12-18,41450.85,2025-12-18 14:00:00
ACCT02638,2025-12-18,33875.91,2025-12-18 10:00:00
ACCT02638,2025-12-18,33756.06,2025-12-18 22:00:00
ACCT02639,2025-12-18,78687.8,2025-12-18 10:00:00
ACCT02639,2025-12-18,81803.29,2025-12-18 15:00:00
ACCT02640,2025-12-18,59518.04,2025-12-18 18:00:00
ACCT02641,2025-12-18,102300.9,2025-12-18 14:00:00
ACCT02641,2025-12-18,106917.64,2025-12-18 17:00:00
ACCT02642,2025-12-18,66560.66,2025-12-18 16:00:00
ACCT02642,2025-12-18,69859.13,2025-12-18 04:00:00
ACCT02643,2025-12-18,67159.96,2025-12-18 06:00:00
ACCT02644,2025-12-18,21893.59,2025-12-18 11:00:00
ACCT02645,2025-12-18,5793.15,2025-12-18 14:00:00
ACCT02645,2025-12-18,6244.8,2025-12-18 21:00:00
ACCT02646,2025-12-18,88691.98,2025-12-18 02:00:00
ACCT02647,2025-12-18,20931.11,2025-12-18 02:00:00
ACCT02647,2025-12-18,22458.87,2025-12-18 02:00:00
ACCT02648,2025-12-18,75766.21,2025-12-18 00:00:00
ACCT02649,2025-12-18,71600.05,2025-12-18 21:00:00
ACCT02650,2025-12-18,24228.42,2025-12-18 22:00:00
ACCT02651,2025-12-18,26368.87,2025-12-18 05:00:00
ACCT02651,2025-12-18,25454.34,2025-12-18 20:00:00
ACCT02652,2025-12-18,46817.13,2025-12-18 04:00:00
ACCT02653,2025-12-18,26468.15,2025-12-18 07:00:00
ACCT02653,2025-12-18,26197.59,2025-12-18 15:00:00
ACCT02654,2025-12-18,5052.15,2025-12-18 05:00:00
ACCT02654,2025-12-18,5367.4,2025-12-18 22:00:00
ACCT02655,2025-12-18,68812.03,2025-12-18 23:00:00
ACCT02656,2025-12-18,9041.72,2025-12-18 19:00:00
ACCT02657,2025-12-18,43935.19,2025-12-18 19:00:00
ACCT02657,2025-12-18,43382.21,2025-12-18 19:00:00
ACCT02658,2025-12-18,45488.67,2025-12-18 01:00:00
ACCT02659,2025-12-18,3532.08,2025-12-18 17:00:00
ACCT02659,2025-12-18,3525.56,2025-12-18 21:00:00
ACCT02660,2025-12-18,41894.91,2025-12-18 17:00:00
ACCT02661,2025-12-18,4281.7,2025-12-18 06:00:00
ACCT02661,2025-12-18,4333.18,2025-12-18 16:00:00
ACCT02662,2025-12-18,95471.72,2025-12-18 02:00:00
ACCT02663,2025-12-18,52694.11,2025-12-18 23:00:00
ACCT02664,2025-12-18,60112.01,2025-12-18 10:00:00
ACCT02665,2025-12-18,27565.48,2025-12-18 05:00:00
ACCT02665,2025-12-18,27807.6,2025-12-18 16:00:00
ACCT02666,2025-12-18,57046.77,2025-12-18 09:00:00
ACCT02666,2025-12-18,59027.81,2025-12-18 11:00:00
ACCT02667,2025-12-18,84947.45,2025-12-18 18:00:00
ACCT02667,2025-12-18,78687.66,2025-12-18 02:00:00
ACCT02668,2025-12-18,58068.68,2025-12-18 22:00:00
ACCT02668,2025-12-18,58139.32,2025-12-18 13:00:00
ACCT02669,2025-12-18,56368.32,2025-12-18 20:00:00
ACCT02669,2025-12-18,59058.06,2025-12-18 04:00:00
ACCT02670,2025-12-18,32040.29,2025-12-18 02:00:00
ACCT02670,2025-12-18,32084.8,2025-12-18 16:00:00
ACCT02671,2025-12-18,78590.07,2025-12-18 00:00:00
ACCT02671,2025-12-18,83473.14,2025-12-18 04:00:00
ACCT02672,2025-12-18,84346.76,2025-12-18 18:00:00
ACCT02672,2025-12-18,85377.91,2025-12-18 05:00:00
ACCT02673,2025-12-18,46390.38,2025-12-18 07:00:00
ACCT02674,2025-12-18,13446.46,2025-12-18 04:00:00
ACCT02674,2025-12-18,14137.34,2025-12-18 02:00:00
ACCT02675,2025-12-18,81963.25,2025-12-18 21:00:00
ACCT02676,2025-12-18,46512.7,2025-12-18 09:00:00
ACCT02677,2025-12-18,97222.44,2025-12-18 05:00:00
ACCT02677,2025-12-18,101820.99,2025-12-18 17:00:00
ACCT02678,2025-12-18,66352.11,2025-12-18 05:00:00
ACCT02678,2025-12-18,66295.94,2025-12-18 01:00:00
ACCT02679,2025-12-18,118298.96,2025-12-18 08:00:00
ACCT02679,2025-12-18,113145.82,2025-12-18 05:00:00
ACCT02680,2025-12-18,35308.06,2025-12-18 05:00:00
ACCT02680,2025-12-18,37816.08,2025-12-18 04:00:00
ACCT02681,2025-12-18,29689.34,2025-12-18 19:00:00
ACCT02682,2025-12-18,72624.49,2025-12-18 11:00:00
ACCT02683,2025-12-18,56624.96,2025-12-18 11:00:00
ACCT02684,2025-12-18,61102.88,2025-12-18 05:00:00
ACCT02685,2025-12-18,42659.26,2025-12-18 00:00:00
ACCT02685,2025-12-18,43601.05,2025-12-18 17:00:00
ACCT02686,2025-12-18,25488.66,2025-12-18 02:00:00
ACCT02686,2025-12-18,25336.96,2025-12-18 19:00:00
ACCT02687,2025-12-18,102847.8,2025-12-18 15:00:00
ACCT02687,2025-12-18,101607.73,2025-12-18 12:00:00
ACCT02688,2025-12-18,56583.6,2025-12-18 12:00:00
ACCT02688,2025-12-18,56441.74,2025-12-18 12:00:00
ACCT02689,2025-12-18,17802.8,2025-12-18 22:00:00
ACCT02690,2025-12-18,58215.31,2025-12-18 02:00:00
ACCT02690,2025-12-18,55835.49,2025-12-18 08:00:00
ACCT02691,2025-12-18,26700.73,2025-12-18 07:00:00
ACCT02692,2025-12-18,87939.57,2025-12-18 20:00:00
ACCT02693,2025-12-18,35597.1,2025-12-18 21:00:00
ACCT02693,2025-12-18,35000.62,2025-12-18 03:00:00
ACCT02694,2025-12-18,74418.54,2025-12-18 15:00:00
ACCT02695,2025-12-18,15882.76,2025-12-18 21:00:00
ACCT02696,2025-12-18,60429.26,2025-12-18 15:00:00
ACCT02696,2025-12-18,60068.47,2025-12-18 01:00:00
ACCT02697,2025-12-18,39109.81,2025-12-18 00:00:00
ACCT02697,2025-12-18,37572.26,2025-12-18 08:00:00
ACCT02698,2025-12-18,33694.65,2025-12-18 12:00:00
ACCT02698,2025-12-18,35437.69,2025-12-18 20:00:00
ACCT02699,2025-12-18,66224.47,2025-12-18 01:00:00
ACCT02699,2025-12-18,69760.61,2025-12-18 06:00:00
ACCT02701,2025-12-18,62999.15,2025-12-18 16:00:00
ACCT02702,2025-12-18,22888.09,2025-12-18 00:00:00
ACCT02702,2025-12-18,22128.66,2025-12-18 08:00:00
ACCT02703,2025-12-18,41260.08,2025-12-18 17:00:00
ACCT02703,2025-12-18,41503.68,2025-12-18 13:00:00
ACCT02704,2025-12-18,85044.66,2025-12-18 23:00:00
ACCT02704,2025-12-18,87704.08,2025-12-18 16:00:00
ACCT02705,2025-12-18,52651.0,2025-12-18 23:00:00
ACCT02706,2025-12-18,61746.04,2025-12-18 20:00:00
ACCT02708,2025-12-18,67804.62,2025-12-18 10:00:00
ACCT02710,2025-12-18,42144.67,2025-12-18 19:00:00
ACCT02711,2025-12-18,36269.05,2025-12-18 15:00:00
ACCT02712,2025-12-18,37677.98,2025-12-18 17:00:00
ACCT02713,2025-12-18,2562.85,2025-12-18 12:00:00
ACCT02713,2025-12-18,2697.52,2025-12-18 12:00:00
ACCT02714,2025-12-18,53502.76,2025-12-18 09:00:00
ACCT02714,2025-12-18,55883.65,2025-12-18 08:00:00
ACCT02715,2025-12-18,112547.88,2025-12-18 13:00:00
ACCT02716,2025-12-18,43443.55,2025-12-18 11:00:00
ACCT02717,2025-12-18,12763.17,2025-12-18 08:00:00
ACCT02717,2025-12-18,13065.69,2025-12-18 05:00:00
ACCT02718,2025-12-18,87702.96,2025-12-18 08:00:00
ACCT02718,2025-12-18,85869.85,2025-12-18 03:00:00
ACCT02719,2025-12-18,39936.45,2025-12-18 02:00:00
ACCT02719,2025-12-18,40168.04,2025-12-18 16:00:00
ACCT02720,2025-12-18,78169.92,2025-12-18 22:00:00
ACCT02721,2025-12-18,69588.09,2025-12-18 03:00:00
ACCT02722,2025-12-18,35644.14,2025-12-18 21:00:00
ACCT02723,2025-12-18,45046.58,2025-12-18 03:00:00
ACCT02724,2025-12-18,53479.58,2025-12-18 23:00:00
ACCT02725,2025-12-18,26393.92,2025-12-18 08:00:00
ACCT02725,2025-12-18,27626.09,2025-12-18 18:00:00
ACCT02726,2025-12-18,57161.76,2025-12-18 11:00:00
ACCT02726,2025-12-18,56470.52,2025-12-18 09:00:00
ACCT02727,2025-12-18,47924.67,2025-12-18 01:00:00
ACCT02728,2025-12-18,5607.91,2025-12-18 00:00:00
ACCT02728,2025-12-18,5315.66,2025-12-18 01:00:00
ACCT02729,2025-12-18,8543.26,2025-12-18 22:00:00
ACCT02730,2025-12-18,16807.99,2025-12-18 02:00:00
ACCT02730,2025-12-18,17000.54,2025-12-18 20:00:00
ACCT02731,2025-12-18,66905.84,2025-12-18 10:00:00
ACCT02732,2025-12-18,17787.15,2025-12-18 08:00:00
ACCT02733,2025-12-18,39805.18,2025-12-18 03:00:00
ACCT02734,2025-12-18,86899.43,2025-12-18 02:00:00
ACCT02734,2025-12-18,84715.36,2025-12-18 18:00:00
ACCT02735,2025-12-18,38812.17,2025-12-18 18:00:00
ACCT02735,2025-12-18,40935.99,2025-12-18 01:00:00
ACCT02736,2025-12-18,56514.82,2025-12-18 10:00:00
ACCT02737,2025-12-18,66288.21,2025-12-18 20:00:00
ACCT02737,2025-12-18,67114.27,2025-12-18 03:00:00
ACCT02739,2025-12-18,32154.92,2025-12-18 20:00:00
ACCT02739,2025-12-18,32671.61,2025-12-18 15:00:00
ACCT02740,2025-12-18,62334.13,2025-12-18 01:00:00
ACCT02741,2025-12-18,55862.74,2025-12-18 11:00:00
ACCT02742,2025-12-18,27435.32,2025-12-18 12:00:00
ACCT02742,2025-12-18,29101.39,2025-12-18 15:00:00
ACCT02743,2025-12-18,69082.93,2025-12-18 12:00:00
ACCT02744,2025-12-18,36638.04,2025-12-18 00:00:00
ACCT02745,2025-12-18,63899.68,2025-12-18 04:00:00
ACCT02746,2025-12-18,49082.47,2025-12-18 04:00:00
ACCT02747,2025-12-18,37231.24,2025-12-18 07:00:00
ACCT02747,2025-12-18,38349.16,2025-12-18 23:00:00
ACCT02748,2025-12-18,58160.37,2025-12-18 14:00:00
ACCT02748,2025-12-18,62155.34,2025-12-18 01:00:00
ACCT02749,2025-12-18,31404.75,2025-12-18 02:00:00
ACCT02750,2025-12-18,114787.04,2025-12-18 13:00:00
ACCT02752,2025-12-18,39607.73,2025-12-18 03:00:00
ACCT02752,2025-12-18,39674.56,2025-12-18 22:00:00
ACCT02753,2025-12-18,67886.07,2025-12-18 22:00:00
ACCT02754,2025-12-18,34179.45,2025-12-18 01:00:00
ACCT02754,2025-12-18,34334.74,2025-12-18 05:00:00
ACCT02755,2025-12-18,20505.81,2025-12-18 13:00:00
ACCT02756,2025-12-18,32567.87,2025-12-18 04:00:00
ACCT02757,2025-12-18,61707.56,2025-12-18 02:00:00
ACCT02757,2025-12-18,58873.33,2025-12-18 21:00:00
ACCT02758,2025-12-18,45547.31,2025-12-18 12:00:00
ACCT02758,2025-12-18,44070.22,2025-12-18 19:00:00
ACCT02759,2025-12-18,94672.52,2025-12-18 09:00:00
ACCT02759,2025-12-18,91577.03,2025-12-18 01:00:00
ACCT02760,2025-12-18,87427.91,2025-12-18 16:00:00
ACCT02760,2025-12-18,82616.54,2025-12-18 22:00:00
ACCT02761,2025-12-18,41327.51,2025-12-18 00:00:00
ACCT02761,2025-12-18,41981.44,2025-12-18 22:00:00
ACCT02762,2025-12-18,44170.47,2025-12-18 23:00:00
ACCT02762,2025-12-18,42162.65,2025-12-18 13:00:00
ACCT02763,2025-12-18,58533.97,2025-12-18 01:00:00
ACCT02764,2025-12-18,32941.09,2025-12-18 17:00:00
ACCT02764,2025-12-18,32922.98,2025-12-18 10:00:00
ACCT02765,2025-12-18,78903.04,2025-12-18 18:00:00
ACCT02766,2025-12-18,29819.2,2025-12-18 09:00:00
ACCT02766,2025-12-18,28902.94,2025-12-18 05:00:00
ACCT02767,2025-12-18,41618.63,2025-12-18 05:00:00
ACCT02768,2025-12-18,67921.64,2025-12-18 14:00:00
ACCT02768,2025-12-18,67976.59,2025-12-18 05:00:00
ACCT02769,2025-12-18,63306.5,2025-12-18 20:00:00
ACCT02770,2025-12-18,53042.08,2025-12-18 21:00:00
ACCT02771,2025-12-18,42126.69,2025-12-18 23:00:00
ACCT02771,2025-12-18,41729.6,2025-12-18 10:00:00
ACCT02772,2025-12-18,42428.04,2025-12-18 21:00:00
ACCT02774,2025-12-18,15864.41,2025-12-18 00:00:00
ACCT02775,2025-12-18,39819.03,2025-12-18 04:00:00
ACCT02776,2025-12-18,49645.75,2025-12-18 05:00:00
ACCT02777,2025-12-18,60299.59,2025-12-18 20:00:00
ACCT02778,2025-12-18,40519.53,2025-12-18 20:00:00
ACCT02779,2025-12-18,16504.51,2025-12-18 09:00:00
ACCT02779,2025-12-18,16333.36,2025-12-18 13:00:00
ACCT02780,2025-12-18,32956.12,2025-12-18 09:00:00
ACCT02780,2025-12-18,32855.65,2025-12-18 19:00:00
ACCT02781,2025-12-18,56353.94,2025-12-18 08:00:00
ACCT02782,2025-12-18,15224.07,2025-12-18 10:00:00
ACCT02782,2025-12-18,14910.41,2025-12-18 11:00:00
ACCT02783,2025-12-18,51272.8,2025-12-18 20:00:00
ACCT02783,2025-12-18,47688.74,2025-12-18 21:00:00
ACCT02784,2025-12-18,73030.12,2025-12-18 15:00:00
ACCT02784,2025-12-18,76310.36,2025-12-18 12:00:00
ACCT02785,2025-12-18,47465.79,2025-12-18 10:00:00
ACCT02786,2025-12-18,33425.91,2025-12-18 22:00:00
ACCT02786,2025-12-18,33468.2,2025-12-18 15:00:00
ACCT02787,2025-12-18,69557.3,2025-12-18 01:00:00
ACCT02788,2025-12-18,54844.9,2025-12-18 09:00:00
ACCT02789,2025-12-18,60511.78,2025-12-18 11:00:00
ACCT02790,2025-12-18,113824.24,2025-12-18 05:00:00
ACCT02791,2025-12-18,98244.6,2025-12-18 10:00:00
ACCT02792,2025-12-18,5341.03,2025-12-18 12:00:00
ACCT02792,2025-12-18,4938.07,2025-12-18 02:00:00
ACCT02793,2025-12-18,65504.88,2025-12-18 07:00:00
ACCT02795,2025-12-18,30866.83,2025-12-18 20:00:00
ACCT02795,2025-12-18,33001.93,2025-12-18 16:00:00
ACCT02796,2025-12-18,19019.63,2025-12-18 09:00:00
ACCT02797,2025-12-18,58863.53,2025-12-18 09:00:00
ACCT02798,2025-12-18,60912.43,2025-12-18 13:00:00
ACCT02798,2025-12-18,60711.33,2025-12-18 09:00:00
ACCT02799,2025-12-18,47332.7,2025-12-18 06:00:00
ACCT02800,2025-12-18,44449.56,2025-12-18 02:00:00
ACCT02801,2025-12-18,31148.98,2025-12-18 17:00:00
ACCT02801,2025-12-18,29977.62,2025-12-18 16:00:00
ACCT02802,2025-12-18,80330.53,2025-12-18 16:00:00
ACCT02803,2025-12-18,77327.57,2025-12-18 23:00:00
ACCT02803,2025-12-18,82691.78,2025-12-18 20:00:00
ACCT02804,2025-12-18,56102.61,2025-12-18 01:00:00
ACCT02805,2025-12-18,46204.83,2025-12-18 17:00:00
ACCT02806,2025-12-18,91670.51,2025-12-18 23:00:00
ACCT02807,2025-12-18,38218.56,2025-12-18 12:00:00
ACCT02807,2025-12-18,38411.15,2025-12-18 23:00:00
ACCT02808,2025-12-18,45190.06,2025-12-18 16:00:00
ACCT02808,2025-12-18,46588.33,2025-12-18 14:00:00
ACCT02809,2025-12-18,43969.16,2025-12-18 23:00:00
ACCT02810,2025-12-18,59084.91,2025-12-18 10:00:00
ACCT02811,2025-12-18,37094.19,2025-12-18 05:00:00
ACCT02811,2025-12-18,37145.22,2025-12-18 09:00:00
ACCT02812,2025-12-18,54792.02,2025-12-18 07:00:00
ACCT02813,2025-12-18,42793.89,2025-12-18 03:00:00
ACCT02814,2025-12-18,34255.28,2025-12-18 04:00:00
ACCT02815,2025-12-18,24699.07,2025-12-18 08:00:00
ACCT02815,2025-12-18,24784.83,2025-12-18 14:00:00
ACCT02816,2025-12-18,29754.5,2025-12-18 06:00:00
ACCT02817,2025-12-18,137361.17,2025-12-18 02:00:00
ACCT02817,2025-12-18,133689.68,2025-12-18 21:00:00
ACCT02818,2025-12-18,24796.57,2025-12-18 20:00:00
ACCT02818,2025-12-18,23851.84,2025-12-18 04:00:00
ACCT02819,2025-12-18,71910.72,2025-12-18 08:00:00
ACCT02819,2025-12-18,76984.01,2025-12-18 16:00:00
ACCT02820,2025-12-18,51091.27,2025-12-18 07:00:00
ACCT02821,2025-12-18,98308.35,2025-12-18 18:00:00
ACCT02822,2025-12-18,17555.48,2025-12-18 13:00:00
ACCT02823,2025-12-18,46499.09,2025-12-18 07:00:00
ACCT02824,2025-12-18,46340.56,2025-12-18 22:00:00
ACCT02824,2025-12-18,49228.14,2025-12-18 16:00:00
ACCT02825,2025-12-18,69265.26,2025-12-18 18:00:00
ACCT02825,2025-12-18,68679.72,2025-12-18 20:00:00
ACCT02826,2025-12-18,77061.08,2025-12-18 16:00:00
ACCT02826,2025-12-18,81741.86,2025-12-18 20:00:00
ACCT02828,2025-12-18,65773.16,2025-12-18 20:00:00
ACCT02828,2025-12-18,65817.64,2025-12-18 08:00:00
ACCT02829,2025-12-18,60901.29,2025-12-18 21:00:00
ACCT02829,2025-12-18,62893.03,2025-12-18 11:00:00
ACCT02830,2025-12-18,57302.27,2025-12-18 03:00:00
ACCT02832,2025-12-18,35318.89,2025-12-18 18:00:00
ACCT02832,2025-12-18,34104.54,2025-12-18 20:00:00
ACCT02833,2025-12-18,79906.49,2025-12-18 01:00:00
ACCT02833,2025-12-18,77764.87,2025-12-18 08:00:00
ACCT02834,2025-12-18,89844.97,2025-12-18 01:00:00
ACCT02834,2025-12-18,87509.72,2025-12-18 08:00:00
ACCT02835,2025-12-18,89713.66,2025-12-18 20:00:00
ACCT02835,2025-12-18,93991.73,2025-12-18 06:00:00
ACCT02836,2025-12-18,38928.63,2025-12-18 15:00:00
ACCT02836,2025-12-18,39636.37,2025-12-18 20:00:00
ACCT02838,2025-12-18,6619.25,2025-12-18 13:00:00
ACCT02839,2025-12-18,38768.45,2025-12-18 11:00:00
ACCT02839,2025-12-18,39791.28,2025-12-18 11:00:00
ACCT02840,2025-12-18,59304.94,2025-12-18 00:00:00
ACCT02840,2025-12-18,62828.55,2025-12-18 17:00:00
ACCT02842,2025-12-18,44228.87,2025-12-18 00:00:00
ACCT02843,2025-12-18,37775.9,2025-12-18 15:00:00
ACCT02843,2025-12-18,36395.84,2025-12-18 16:00:00
ACCT02844,2025-12-18,14776.05,2025-12-18 06:00:00
ACCT02845,2025-12-18,44345.69,2025-12-18 22:00:00
ACCT02846,2025-12-18,68081.25,2025-12-18 18:00:00
ACCT02847,2025-12-18,42301.99,2025-12-18 12:00:00
ACCT02847,2025-12-18,43431.62,2025-12-18 13:00:00
ACCT02848,2025-12-18,65899.13,2025-12-18 06:00:00
ACCT02848,2025-12-18,64020.28,2025-12-18 23:00:00
ACCT02849,2025-12-18,17619.65,2025-12-18 20:00:00
ACCT02849,2025-12-18,17324.75,2025-12-18 16:00:00
ACCT02850,2025-12-18,29265.14,2025-12-18 08:00:00
ACCT02851,2025-12-18,71795.9,2025-12-18 01:00:00
ACCT02852,2025-12-18,18398.41,2025-12-18 21:00:00
ACCT02852,2025-12-18,18405.02,2025-12-18 17:00:00
ACCT02853,2025-12-18,53888.3,2025-12-18 03:00:00
ACCT02853,2025-12-18,52017.65,2025-12-18 15:00:00
