account_id,customer_id,branch_id,product_id,open_date,status
ACCT03022,CUST01087,B009,P02,2022-12-11,ACTIVE
ACCT03023,CUST00217,B012,P03,2023-10-10,ACTIVE
ACCT03024,CUST01178,B006,P06,2024-06-20,ACTIVE
ACCT03025,CUST00858,B009,P03,2025-03-06,ACTIVE
ACCT03026,CUST00305,B018,P01,2022-02-28,ACTIVE
ACCT03027,CUST01293,B002,P05,2022-12-16,ACTIVE
ACCT03028,CUST00089,B001,P04,2024-08-11,ACTIVE
ACCT03029,CUST00224,B015,P06,2023-01-09,ACTIVE
ACCT03030,CUST01288,B010,P04,2023-09-20,ACTIVE
ACCT03031,CUST00793,B003,P02,2023-12-08,ACTIVE
ACCT03032,CUST00159,B004,P02,2022-06-26,ACTIVE
ACCT03033,CUST00271,B002,P05,2022-02-22,ACTIVE
ACCT03034,CUST01754,B002,P05,2022-09-23,ACTIVE
ACCT03035,CUST00695,B002,P05,2025-04-27,ACTIVE
ACCT03036,CUST00277,B009,P01,2022-05-24,ACTIVE
ACCT03037,CUST01644,B006,P06,2023-06-24,ACTIVE
ACCT03038,CUST01321,B007,P02,2023-11-03,ACTIVE
ACCT03039,CUST00051,B011,P04,2024-12-31,ACTIVE
ACCT03040,CUST00219,B017,P01,2024-02-06,ACTIVE
ACCT03041,CUST00022,B013,P01,2023-12-06,CLOSED
ACCT03042,CUST00715,B002,P04,2025-07-08,ACTIVE
ACCT03043,CUST00769,B015,P02,2022-01-01,CLOSED
ACCT03044,CUST01492,B002,P01,2022-12-22,ACTIVE
ACCT03045,CUST00670,B008,P06,2024-07-08,ACTIVE
ACCT03046,CUST01800,B012,P02,2023-04-12,ACTIVE
ACCT03047,CUST01467,B002,P02,2024-12-06,ACTIVE
ACCT03048,CUST01310,B002,P02,2025-08-18,ACTIVE
ACCT03049,CUST01677,B003,P04,2023-04-15,ACTIVE
ACCT03050,CUST00877,B009,P05,2022-07-24,ACTIVE
ACCT03051,CUST00220,B020,P02,2022-11-02,ACTIVE
ACCT03052,CUST01232,B014,P06,2022-07-09,ACTIVE
ACCT03053,CUST01363,B011,P04,2024-04-12,ACTIVE
ACCT03054,CUST00831,B014,P03,2024-04-08,ACTIVE
ACCT03055,CUST00071,B009,P03,2024-06-06,ACTIVE
ACCT03056,CUST00811,B020,P03,2025-04-25,CLOSED
ACCT03057,CUST00022,B013,P02,2023-12-11,ACTIVE
ACCT03058,CUST01116,B001,P06,2024-05-12,ACTIVE
ACCT03059,CUST00744,B002,P05,2025-01-09,ACTIVE
ACCT03060,CUST00730,B010,P05,2023-01-29,ACTIVE
ACCT03061,CUST00166,B014,P01,2022-05-11,ACTIVE
ACCT03062,CUST00195,B011,P03,2022-02-17,CLOSED
ACCT03063,CUST01811,B009,P02,2023-02-20,ACTIVE
ACCT03064,CUST00938,B011,P01,2023-03-02,ACTIVE
ACCT03065,CUST01353,B014,P04,2022-06-07,ACTIVE
ACCT03066,CUST01008,B008,P02,2025-08-15,ACTIVE
ACCT03067,CUST01021,B006,P05,2022-02-06,ACTIVE
ACCT03068,CUST00065,B018,P03,2023-01-27,ACTIVE
ACCT03069,CUST00227,B007,P02,2025-05-22,ACTIVE
ACCT03070,CUST00361,B019,P01,2024-03-13,ACTIVE
ACCT03071,CUST00625,B006,P06,2025-08-04,ACTIVE
ACCT03072,CUST01084,B012,P04,2023-05-01,ACTIVE
ACCT03073,CUST00215,B011,P02,2023-07-11,ACTIVE
ACCT03074,CUST00463,B009,P04,2024-01-04,ACTIVE
ACCT03075,CUST01516,B020,P06,2024-01-15,ACTIVE
ACCT03076,CUST01844,B020,P05,2022-11-24,CLOSED
ACCT03077,CUST01273,B017,P02,2022-09-20,CLOSED
ACCT03078,CUST00612,B012,P05,2023-12-25,ACTIVE
ACCT03079,CUST00941,B006,P05,2025-06-13,ACTIVE
ACCT03080,CUST01383,B007,P03,2022-06-14,ACTIVE
ACCT03081,CUST00296,B010,P01,2022-04-21,ACTIVE
ACCT03082,CUST00597,B003,P04,2024-11-03,ACTIVE
ACCT03083,CUST00433,B015,P02,2022-05-17,ACTIVE
ACCT03084,CUST00763,B011,P02,2024-09-23,ACTIVE
ACCT03085,CUST01848,B005,P04,2025-01-28,ACTIVE
ACCT03086,CUST01920,B002,P01,2023-06-26,ACTIVE
ACCT03087,CUST00378,B005,P06,2023-07-29,ACTIVE
ACCT03088,CUST01071,B012,P04,2023-02-01,ACTIVE
ACCT03089,CUST01679,B013,P03,2024-09-20,ACTIVE
ACCT03090,CUST01282,B018,P03,2024-10-01,ACTIVE
ACCT03091,CUST00001,B009,P03,2022-12-11,ACTIVE
ACCT03092,CUST01937,B005,P03,2023-06-30,ACTIVE
ACCT03093,CUST01608,B002,P03,2022-02-12,ACTIVE
ACCT03094,CUST00385,B016,P03,2023-03-19,ACTIVE
ACCT03095,CUST00998,B010,P05,2024-04-20,ACTIVE
ACCT03096,CUST00122,B013,P05,2025-05-28,CLOSED
ACCT03097,CUST01227,B011,P01,2021-12-01,ACTIVE
ACCT03098,CUST00865,B008,P02,2025-09-26,CLOSED
ACCT03099,CUST00852,B001,P05,2025-09-04,ACTIVE
ACCT03100,CUST00888,B019,P04,2024-01-11,ACTIVE
ACCT03101,CUST00796,B005,P05,2022-08-03,ACTIVE
ACCT03102,CUST01474,B020,P01,2024-10-11,ACTIVE
ACCT03103,CUST00134,B004,P05,2022-12-14,ACTIVE
ACCT03104,CUST01883,B012,P02,2023-10-23,ACTIVE
ACCT03105,CUST01925,B017,P06,2024-11-17,ACTIVE
ACCT03106,CUST00238,B012,P05,2024-10-02,ACTIVE
ACCT03107,CUST00239,B011,P06,2024-10-01,ACTIVE
ACCT03108,CUST01250,B002,P04,2025-07-29,ACTIVE
ACCT03109,CUST00309,B001,P05,2025-01-26,ACTIVE
ACCT03110,CUST01024,B009,P03,2024-02-11,ACTIVE
ACCT03111,CUST01658,B017,P06,2024-09-25,ACTIVE
ACCT03112,CUST00955,B019,P02,2025-03-09,ACTIVE
ACCT03113,CUST01330,B019,P05,2024-11-16,CLOSED
ACCT03114,CUST00457,B007,P03,2023-03-13,ACTIVE
ACCT03115,CUST01021,B006,P05,2023-07-26,ACTIVE
ACCT03116,CUST01562,B001,P01,2021-12-30,ACTIVE
ACCT03117,CUST00117,B020,P03,2024-05-13,ACTIVE
ACCT03118,CUST01604,B003,P02,2022-12-29,ACTIVE
ACCT03119,CUST01343,B019,P04,2025-07-06,ACTIVE
ACCT03120,CUST00488,B010,P04,2022-01-18,ACTIVE
ACCT03121,CUST00936,B013,P05,2025-03-11,ACTIVE
ACCT03122,CUST01889,B007,P01,2022-01-10,ACTIVE
ACCT03123,CUST00397,B007,P05,2022-08-03,ACTIVE
ACCT03124,CUST00169,B009,P05,2022-10-27,ACTIVE
ACCT03125,CUST00315,B008,P05,2022-02-20,ACTIVE
ACCT03126,CUST01562,B001,P03,2024-12-26,ACTIVE
ACCT03127,CUST00733,B018,P02,2024-02-08,CLOSED
ACCT03128,CUST01670,B008,P04,2023-06-25,ACTIVE
ACCT03129,CUST01138,B017,P01,2022-12-30,ACTIVE
ACCT03130,CUST00752,B018,P01,2023-12-11,ACTIVE
ACCT03131,CUST01974,B010,P05,2023-07-26,ACTIVE
ACCT03132,CUST01665,B018,P03,2021-11-29,ACTIVE
ACCT03133,CUST00246,B007,P05,2025-07-06,ACTIVE
ACCT03134,CUST01307,B019,P01,2024-01-10,ACTIVE
ACCT03135,CUST01697,B009,P06,2022-07-18,ACTIVE
ACCT03136,CUST00762,B006,P06,2023-12-27,ACTIVE
ACCT03137,CUST00760,B014,P05,2025-08-03,ACTIVE
ACCT03138,CUST00513,B002,P03,2023-08-03,ACTIVE
ACCT03139,CUST01657,B019,P05,2025-06-14,ACTIVE
ACCT03140,CUST01005,B016,P06,2023-04-25,ACTIVE
ACCT03141,CUST00635,B020,P05,2024-09-29,ACTIVE
ACCT03142,CUST00351,B016,P06,2025-06-30,ACTIVE
ACCT03143,CUST01048,B001,P01,2023-03-08,CLOSED
ACCT03144,CUST00228,B011,P02,2023-12-14,ACTIVE
ACCT03145,CUST01054,B008,P02,2022-12-20,ACTIVE
ACCT03146,CUST01291,B002,P06,2022-04-23,ACTIVE
ACCT03147,CUST00577,B013,P04,2024-08-04,ACTIVE
ACCT03148,CUST01066,B020,P01,2024-02-13,ACTIVE
ACCT03149,CUST00269,B001,P02,2022-01-18,ACTIVE
ACCT03150,CUST00860,B006,P03,2024-10-02,CLOSED
ACCT03151,CUST01360,B002,P02,2023-08-30,ACTIVE
ACCT03152,CUST01326,B009,P04,2025-06-30,ACTIVE
ACCT03153,CUST00209,B013,P05,2024-05-13,ACTIVE
ACCT03154,CUST00502,B012,P03,2023-05-18,ACTIVE
ACCT03155,CUST01959,B016,P06,2022-03-27,ACTIVE
ACCT03156,CUST00447,B018,P06,2024-03-20,ACTIVE
ACCT03157,CUST01731,B006,P01,2023-06-01,ACTIVE
ACCT03158,CUST01210,B005,P04,2024-03-09,ACTIVE
ACCT03159,CUST01218,B008,P02,2023-01-04,ACTIVE
ACCT03160,CUST00967,B017,P01,2022-03-26,ACTIVE
ACCT03161,CUST00998,B010,P01,2023-03-25,ACTIVE
ACCT03162,CUST00941,B006,P06,2024-06-30,ACTIVE
ACCT03163,CUST00921,B006,P01,2025-02-05,ACTIVE
ACCT03164,CUST00960,B015,P04,2025-05-16,ACTIVE
ACCT03165,CUST01540,B018,P03,2024-10-22,CLOSED
ACCT03166,CUST01809,B008,P03,2021-12-05,ACTIVE
ACCT03167,CUST01553,B010,P06,2023-07-07,ACTIVE
ACCT03168,CUST01954,B004,P03,2024-02-24,ACTIVE
ACCT03169,CUST01424,B016,P03,2025-02-19,ACTIVE
ACCT03170,CUST01440,B017,P04,2024-08-12,CLOSED
ACCT03171,CUST01131,B012,P05,2022-12-15,ACTIVE
ACCT03172,CUST01634,B015,P05,2025-07-18,ACTIVE
ACCT03173,CUST01498,B020,P01,2025-02-13,ACTIVE
ACCT03174,CUST00198,B018,P04,2024-09-17,ACTIVE
ACCT03175,CUST00014,B005,P06,2025-05-14,ACTIVE
ACCT03176,CUST00926,B010,P05,2023-09-01,ACTIVE
ACCT03177,CUST00322,B005,P02,2023-04-08,ACTIVE
ACCT03178,CUST01769,B003,P01,2022-01-11,ACTIVE
ACCT03179,CUST00940,B019,P02,2024-07-26,ACTIVE
ACCT03180,CUST01892,B004,P01,2022-07-23,ACTIVE
ACCT03181,CUST01413,B015,P02,2023-10-31,ACTIVE
ACCT03182,CUST00658,B016,P03,2024-10-05,ACTIVE
ACCT03183,CUST00338,B013,P02,2022-02-18,ACTIVE
ACCT03184,CUST01503,B018,P04,2024-11-20,CLOSED
ACCT03185,CUST00918,B013,P05,2025-05-22,ACTIVE
ACCT03186,CUST00951,B018,P06,2024-08-27,ACTIVE
ACCT03187,CUST00682,B010,P06,2023-04-15,ACTIVE
ACCT03188,CUST00698,B005,P04,2025-05-10,ACTIVE
ACCT03189,CUST01661,B005,P05,2022-10-13,ACTIVE
ACCT03190,CUST00501,B010,P02,2024-12-10,ACTIVE
ACCT03191,CUST00635,B020,P03,2025-06-05,ACTIVE
ACCT03192,CUST01357,B016,P01,2023-06-13,ACTIVE
ACCT03193,CUST00375,B006,P01,2022-04-12,ACTIVE
ACCT03194,CUST01153,B015,P06,2023-12-11,ACTIVE
ACCT03195,CUST01670,B008,P02,2025-03-01,ACTIVE
ACCT03196,CUST00968,B016,P01,2023-08-11,ACTIVE
ACCT03197,CUST00879,B013,P01,2023-07-29,ACTIVE
ACCT03198,CUST01668,B019,P01,2024-06-27,ACTIVE
ACCT03199,CUST01952,B008,P01,2022-08-02,ACTIVE
ACCT03200,CUST01437,B008,P01,2022-02-09,ACTIVE
ACCT03201,CUST01037,B011,P04,2022-07-17,ACTIVE
ACCT03202,CUST01416,B014,P03,2021-11-25,ACTIVE
ACCT03203,CUST00328,B011,P04,2024-05-31,ACTIVE
ACCT03204,CUST01171,B003,P05,2024-05-05,ACTIVE
ACCT03205,CUST00525,B011,P06,2023-03-13,ACTIVE
ACCT03206,CUST01643,B014,P02,2023-03-14,ACTIVE
ACCT03207,CUST00302,B007,P03,2024-06-28,ACTIVE
ACCT03208,CUST01633,B010,P06,2024-10-07,CLOSED
ACCT03209,CUST00945,B005,P04,2024-04-21,ACTIVE
ACCT03210,CUST01717,B008,P03,2025-08-18,ACTIVE
ACCT03211,CUST00926,B010,P03,2024-12-09,ACTIVE
ACCT03212,CUST00666,B012,P04,2022-09-17,ACTIVE
ACCT03213,CUST01899,B011,P04,2025-01-16,ACTIVE
ACCT03214,CUST01877,B016,P03,2024-07-30,CLOSED
ACCT03215,CUST01804,B001,P04,2023-05-28,ACTIVE
ACCT03216,CUST00830,B015,P04,2023-04-04,CLOSED
ACCT03217,CUST00843,B013,P04,2023-09-16,ACTIVE
ACCT03218,CUST00717,B016,P06,2023-07-06,ACTIVE
ACCT03219,CUST00154,B001,P05,2024-08-04,ACTIVE
ACCT03220,CUST00057,B014,P06,2024-09-03,ACTIVE
ACCT03221,CUST00702,B019,P06,2022-01-18,ACTIVE
ACCT03222,CUST01967,B010,P03,2023-02-24,ACTIVE
ACCT03223,CUST00601,B010,P04,2023-08-24,ACTIVE
ACCT03224,CUST00839,B016,P02,2023-07-18,ACTIVE
ACCT03225,CUST01581,B008,P01,2022-09-14,ACTIVE
ACCT03226,CUST01177,B013,P03,2022-04-01,ACTIVE
ACCT03227,CUST01863,B015,P02,2024-07-12,ACTIVE
ACCT03228,CUST01464,B007,P02,2022-01-18,ACTIVE
ACCT03229,CUST01712,B003,P05,2023-04-29,ACTIVE
ACCT03230,CUST00455,B003,P04,2025-08-12,ACTIVE
ACCT03231,CUST01987,B015,P04,2022-07-25,ACTIVE
ACCT03232,CUST00820,B017,P03,2021-12-06,ACTIVE
ACCT03233,CUST01244,B020,P02,2022-02-24,ACTIVE
ACCT03234,CUST01069,B007,P02,2024-11-25,ACTIVE
ACCT03235,CUST00550,B014,P04,2024-05-14,ACTIVE
ACCT03236,CUST01606,B017,P02,2023-01-07,ACTIVE
ACCT03237,CUST00212,B020,P05,2022-10-09,ACTIVE
ACCT03238,CUST00752,B018,P01,2021-12-15,ACTIVE
ACCT03239,CUST00411,B001,P01,2025-04-07,ACTIVE
ACCT03240,CUST00053,B007,P01,2023-11-21,ACTIVE
ACCT03241,CUST00367,B020,P03,2023-09-30,ACTIVE
ACCT03242,CUST01029,B009,P02,2024-07-20,ACTIVE
ACCT03243,CUST01385,B005,P01,2023-09-17,ACTIVE
ACCT03244,CUST01600,B017,P03,2022-06-23,ACTIVE
ACCT03245,CUST00028,B009,P04,2023-01-31,ACTIVE
ACCT03246,CUST00702,B019,P02,2024-02-14,ACTIVE
ACCT03247,CUST01590,B001,P05,2024-11-06,ACTIVE
ACCT03248,CUST01878,B002,P02,2024-10-30,ACTIVE
ACCT03249,CUST00498,B019,P05,2022-04-12,ACTIVE
ACCT03250,CUST00976,B006,P05,2022-08-25,ACTIVE
ACCT03251,CUST01869,B016,P06,2024-03-03,ACTIVE
ACCT03252,CUST01739,B006,P02,2025-02-09,ACTIVE
ACCT03253,CUST00181,B019,P02,2023-04-02,ACTIVE
ACCT03254,CUST00787,B017,P01,2024-12-26,ACTIVE
ACCT03255,CUST00900,B020,P04,2023-08-15,ACTIVE
ACCT03256,CUST01368,B016,P01,2022-06-17,ACTIVE
ACCT03257,CUST01132,B007,P03,2023-04-10,ACTIVE
ACCT03258,CUST00064,B008,P02,2023-03-28,ACTIVE
ACCT03259,CUST00659,B010,P04,2021-12-24,ACTIVE
ACCT03260,CUST01483,B020,P03,2025-04-08,ACTIVE
ACCT03261,CUST01437,B008,P01,2024-10-02,ACTIVE
ACCT03262,CUST01637,B019,P03,2021-12-12,ACTIVE
ACCT03263,CUST01312,B017,P02,2025-02-14,CLOSED
ACCT03264,CUST00912,B009,P06,2024-08-22,CLOSED
ACCT03265,CUST01227,B011,P03,2024-02-09,ACTIVE
ACCT03266,CUST00752,B018,P01,2023-10-04,ACTIVE
ACCT03267,CUST00651,B003,P04,2025-08-28,ACTIVE
ACCT03268,CUST01922,B012,P05,2023-05-28,CLOSED
ACCT03269,CUST00071,B009,P03,2024-04-30,ACTIVE
ACCT03270,CUST00566,B003,P03,2022-10-30,ACTIVE
ACCT03271,CUST01792,B006,P01,2023-01-01,ACTIVE
ACCT03272,CUST01148,B011,P02,2025-06-15,ACTIVE
ACCT03273,CUST00722,B008,P06,2024-01-11,ACTIVE
ACCT03274,CUST00343,B015,P04,2023-11-08,ACTIVE
ACCT03275,CUST01359,B017,P06,2022-01-24,ACTIVE
ACCT03276,CUST01041,B007,P01,2023-11-18,ACTIVE
ACCT03277,CUST01803,B014,P02,2022-03-31,ACTIVE
ACCT03278,CUST00027,B006,P05,2025-08-21,ACTIVE
ACCT03279,CUST00211,B004,P02,2023-02-10,ACTIVE
ACCT03280,CUST01010,B018,P01,2021-12-23,ACTIVE
ACCT03281,CUST00699,B006,P04,2023-11-12,ACTIVE
ACCT03282,CUST01529,B002,P05,2023-05-14,ACTIVE
ACCT03283,CUST00592,B009,P03,2025-01-01,CLOSED
ACCT03284,CUST01852,B001,P06,2024-04-12,ACTIVE
ACCT03285,CUST01035,B013,P04,2024-03-02,ACTIVE
ACCT03286,CUST01659,B007,P04,2021-12-24,ACTIVE
ACCT03287,CUST00205,B012,P06,2023-12-17,ACTIVE
ACCT03288,CUST00023,B017,P01,2025-08-13,ACTIVE
ACCT03289,CUST00606,B009,P01,2024-05-20,ACTIVE
ACCT03290,CUST01598,B012,P03,2025-05-19,ACTIVE
ACCT03291,CUST01365,B006,P02,2025-04-04,ACTIVE
ACCT03292,CUST01555,B015,P01,2025-09-02,ACTIVE
ACCT03293,CUST00570,B001,P03,2022-04-14,ACTIVE
ACCT03294,CUST01528,B015,P05,2022-03-27,CLOSED
ACCT03295,CUST01971,B006,P04,2022-03-17,ACTIVE
ACCT03296,CUST00561,B007,P06,2025-02-25,ACTIVE
ACCT03297,CUST00526,B003,P01,2024-12-19,ACTIVE
ACCT03298,CUST00282,B009,P06,2025-04-16,ACTIVE
ACCT03299,CUST01735,B011,P06,2025-03-26,ACTIVE
ACCT03300,CUST01487,B012,P06,2024-06-09,ACTIVE
ACCT03301,CUST00674,B007,P06,2025-04-20,ACTIVE
ACCT03302,CUST01160,B003,P06,2022-10-11,ACTIVE
ACCT03303,CUST01871,B014,P02,2022-12-20,ACTIVE
ACCT03304,CUST00524,B010,P02,2023-02-12,ACTIVE
ACCT03305,CUST01541,B003,P06,2022-06-05,ACTIVE
ACCT03306,CUST01648,B014,P01,2023-04-07,ACTIVE
ACCT03307,CUST00186,B014,P01,2025-04-20,ACTIVE
ACCT03308,CUST00082,B019,P02,2024-04-08,ACTIVE
ACCT03309,CUST01829,B013,P05,2022-07-09,CLOSED
ACCT03310,CUST00039,B005,P06,2025-01-19,ACTIVE
ACCT03311,CUST01600,B017,P01,2024-09-09,ACTIVE
ACCT03312,CUST01110,B016,P03,2024-06-20,ACTIVE
ACCT03313,CUST00183,B013,P06,2022-06-04,ACTIVE
ACCT03314,CUST01111,B012,P04,2022-11-27,ACTIVE
ACCT03315,CUST00580,B019,P02,2023-05-10,ACTIVE
ACCT03316,CUST01725,B019,P03,2024-05-24,ACTIVE
ACCT03317,CUST01182,B010,P06,2021-11-30,ACTIVE
ACCT03318,CUST00310,B003,P02,2025-05-20,ACTIVE
ACCT03319,CUST01351,B003,P04,2023-10-26,ACTIVE
ACCT03320,CUST00881,B002,P01,2022-04-09,ACTIVE
ACCT03321,CUST00910,B004,P04,2025-04-19,ACTIVE
ACCT03322,CUST00949,B019,P06,2023-03-31,ACTIVE
ACCT03323,CUST00449,B014,P06,2021-12-18,ACTIVE
ACCT03324,CUST00325,B015,P05,2023-09-20,ACTIVE
ACCT03325,CUST01111,B012,P05,2021-12-11,CLOSED
ACCT03326,CUST00937,B016,P05,2024-04-10,ACTIVE
ACCT03327,CUST01162,B002,P03,2023-03-21,ACTIVE
ACCT03328,CUST01733,B001,P04,2023-09-02,ACTIVE
ACCT03329,CUST00424,B003,P04,2023-12-28,ACTIVE
ACCT03330,CUST00248,B001,P06,2024-09-05,ACTIVE
ACCT03331,CUST01531,B009,P02,2025-07-04,ACTIVE
ACCT03332,CUST01927,B011,P04,2023-02-20,ACTIVE
ACCT03333,CUST01253,B003,P03,2023-06-27,ACTIVE
ACCT03334,CUST01345,B018,P04,2023-03-18,ACTIVE
ACCT03335,CUST00477,B017,P06,2023-08-02,ACTIVE
ACCT03336,CUST00341,B008,P01,2024-12-18,ACTIVE
ACCT03337,CUST01659,B007,P04,2022-03-15,ACTIVE
ACCT03338,CUST01221,B019,P03,2025-09-01,ACTIVE
ACCT03339,CUST01844,B020,P06,2024-10-11,ACTIVE
ACCT03340,CUST00410,B009,P02,2024-07-12,ACTIVE
ACCT03341,CUST01144,B005,P04,2023-02-05,ACTIVE
ACCT03342,CUST01452,B017,P03,2024-08-20,ACTIVE
ACCT03343,CUST01445,B013,P04,2024-11-09,ACTIVE
ACCT03344,CUST00922,B006,P05,2024-03-10,ACTIVE
ACCT03345,CUST01660,B014,P04,2022-05-06,ACTIVE
ACCT03346,CUST00154,B001,P04,2023-04-22,CLOSED
ACCT03347,CUST01125,B002,P02,2023-01-05,CLOSED
ACCT03348,CUST00390,B016,P01,2023-10-07,CLOSED
ACCT03349,CUST00617,B011,P01,2023-12-07,ACTIVE
ACCT03350,CUST01151,B005,P05,2024-02-15,ACTIVE
ACCT03351,CUST00044,B015,P05,2022-12-22,ACTIVE
ACCT03352,CUST01663,B019,P04,2022-12-30,ACTIVE
ACCT03353,CUST01661,B005,P03,2022-03-16,ACTIVE
ACCT03354,CUST01732,B017,P06,2024-01-02,ACTIVE
ACCT03355,CUST01088,B002,P04,2022-04-26,ACTIVE
ACCT03356,CUST01716,B016,P02,2022-10-11,ACTIVE
ACCT03357,CUST01158,B010,P06,2023-08-27,ACTIVE
ACCT03358,CUST00290,B015,P02,2023-09-04,ACTIVE
ACCT03359,CUST01514,B011,P04,2025-05-23,ACTIVE
ACCT03360,CUST01211,B004,P03,2023-05-29,ACTIVE
ACCT03361,CUST00441,B004,P03,2021-11-20,ACTIVE
ACCT03362,CUST01819,B009,P03,2022-03-11,ACTIVE
ACCT03363,CUST00268,B018,P04,2024-03-04,ACTIVE
ACCT03364,CUST00937,B016,P05,2023-11-21,ACTIVE
ACCT03365,CUST01320,B008,P02,2023-12-10,ACTIVE
ACCT03366,CUST01770,B011,P05,2024-06-18,ACTIVE
ACCT03367,CUST00242,B011,P05,2024-06-01,ACTIVE
ACCT03368,CUST01301,B007,P02,2023-01-03,ACTIVE
ACCT03369,CUST00411,B001,P01,2023-12-28,ACTIVE
ACCT03370,CUST00453,B001,P01,2023-08-05,ACTIVE
ACCT03371,CUST01514,B011,P05,2023-12-11,ACTIVE
ACCT03372,CUST01614,B017,P04,2023-02-25,ACTIVE
ACCT03373,CUST01664,B013,P06,2024-04-03,ACTIVE
ACCT03374,CUST00165,B015,P04,2024-08-30,ACTIVE
ACCT03375,CUST00324,B018,P03,2024-12-10,ACTIVE
ACCT03376,CUST01910,B018,P01,2023-02-02,ACTIVE
ACCT03377,CUST01465,B007,P06,2025-09-23,ACTIVE
ACCT03378,CUST01574,B012,P05,2023-01-15,ACTIVE
ACCT03379,CUST00688,B003,P03,2023-12-14,ACTIVE
ACCT03380,CUST01959,B016,P03,2022-05-10,ACTIVE
ACCT03381,CUST00511,B015,P02,2022-02-15,ACTIVE
ACCT03382,CUST01723,B002,P05,2022-05-09,ACTIVE
ACCT03383,CUST01794,B018,P06,2025-05-28,ACTIVE
ACCT03384,CUST01899,B011,P02,2022-10-23,ACTIVE
ACCT03385,CUST01387,B004,P03,2024-05-09,ACTIVE
ACCT03386,CUST01002,B018,P04,2025-09-07,ACTIVE
ACCT03387,CUST00576,B013,P02,2024-12-08,ACTIVE
ACCT03388,CUST00260,B018,P01,2022-02-03,ACTIVE
ACCT03389,CUST00531,B005,P04,2025-04-21,ACTIVE
ACCT03390,CUST01340,B001,P02,2023-03-30,ACTIVE
ACCT03391,CUST01676,B020,P05,2024-11-12,ACTIVE
ACCT03392,CUST00068,B016,P03,2025-02-21,ACTIVE
ACCT03393,CUST00985,B017,P04,2024-03-13,ACTIVE
ACCT03394,CUST01137,B010,P05,2023-03-16,ACTIVE
ACCT03395,CUST01817,B002,P05,2025-01-09,ACTIVE
ACCT03396,CUST01372,B018,P01,2025-01-19,ACTIVE
ACCT03397,CUST01515,B002,P03,2022-08-25,ACTIVE
ACCT03398,CUST01217,B006,P02,2023-12-24,ACTIVE
ACCT03399,CUST01545,B018,P04,2022-08-30,ACTIVE
ACCT03400,CUST01345,B018,P04,2022-02-14,ACTIVE
ACCT03401,CUST01575,B004,P02,2023-12-01,ACTIVE
ACCT03402,CUST01048,B001,P01,2022-02-19,ACTIVE
ACCT03403,CUST00733,B018,P05,2022-07-23,ACTIVE
ACCT03404,CUST00742,B016,P05,2025-06-07,ACTIVE
ACCT03405,CUST00749,B002,P06,2025-01-02,ACTIVE
ACCT03406,CUST00958,B008,P01,2024-12-17,ACTIVE
ACCT03407,CUST00612,B012,P05,2024-10-30,CLOSED
ACCT03408,CUST01617,B016,P02,2025-03-25,ACTIVE
ACCT03409,CUST01924,B013,P03,2023-11-07,ACTIVE
ACCT03410,CUST01575,B004,P03,2025-05-10,ACTIVE
ACCT03411,CUST00212,B020,P05,2025-05-25,ACTIVE
ACCT03412,CUST00987,B019,P06,2023-07-12,ACTIVE
ACCT03413,CUST00476,B018,P05,2025-03-30,ACTIVE
ACCT03414,CUST01473,B005,P04,2024-11-08,ACTIVE
ACCT03415,CUST01813,B010,P03,2024-06-21,ACTIVE
ACCT03416,CUST00775,B014,P06,2021-11-30,ACTIVE
ACCT03417,CUST00708,B006,P01,2022-02-21,ACTIVE
ACCT03418,CUST01947,B020,P02,2023-01-23,ACTIVE
ACCT03419,CUST01037,B011,P02,2024-06-10,CLOSED
ACCT03420,CUST01141,B008,P02,2022-12-09,ACTIVE
ACCT03421,CUST00249,B005,P04,2022-03-10,ACTIVE
ACCT03422,CUST01132,B007,P01,2022-11-20,ACTIVE
ACCT03423,CUST00588,B017,P04,2025-08-12,ACTIVE
ACCT03424,CUST00965,B005,P06,2023-06-03,ACTIVE
ACCT03425,CUST01619,B006,P01,2024-08-16,ACTIVE
ACCT03426,CUST01560,B001,P02,2024-06-16,ACTIVE
ACCT03427,CUST00112,B019,P01,2023-10-15,ACTIVE
ACCT03428,CUST01894,B004,P05,2023-09-07,ACTIVE
ACCT03429,CUST00652,B019,P02,2023-07-09,ACTIVE
ACCT03430,CUST01987,B015,P05,2025-09-14,ACTIVE
ACCT03431,CUST00169,B009,P06,2022-04-03,ACTIVE
ACCT03432,CUST01683,B017,P05,2023-08-25,ACTIVE
ACCT03433,CUST00430,B004,P02,2024-08-13,ACTIVE
ACCT03434,CUST00411,B001,P03,2023-11-14,ACTIVE
ACCT03435,CUST00855,B011,P03,2023-07-18,ACTIVE
ACCT03436,CUST01334,B016,P03,2023-03-20,ACTIVE
ACCT03437,CUST01036,B012,P05,2022-02-03,ACTIVE
ACCT03438,CUST01449,B001,P04,2024-08-06,ACTIVE
ACCT03439,CUST00858,B009,P01,2023-07-29,ACTIVE
ACCT03440,CUST01338,B008,P06,2024-08-04,ACTIVE
ACCT03441,CUST00455,B003,P05,2024-01-27,ACTIVE
ACCT03442,CUST00399,B012,P06,2024-07-18,ACTIVE
ACCT03443,CUST01217,B006,P03,2023-09-21,ACTIVE
ACCT03444,CUST01907,B001,P06,2022-03-27,ACTIVE
ACCT03445,CUST01064,B013,P03,2024-07-12,ACTIVE
